728	0.00166011	0.00059950	0.00000000	0.00120870	0.00047111	0.00000000
729	0.00154646	0.00055845	0.00000000	0.00112360	0.00043805	0.00000000
730	0.00143997	0.00052000	0.00000000	0.00104476	0.00040741	0.00000000
731	0.00134004	0.00048391	0.00000000	0.00097156	0.00037896	0.00000000
732	0.00124628	0.00045005	0.00000000	0.00090360	0.00035254	0.00000000
733	0.00115847	0.00041835	0.00000000	0.00084048	0.00032800	0.00000000
734	0.00107643	0.00038872	0.00000000	0.00078187	0.00030521	0.00000000
735	0.00099995	0.00036110	0.00000000	0.00072745	0.00028404	0.00000000
736	0.00092874	0.00033538	0.00000000	0.00067690	0.00026438	0.00000000
737	0.00086243	0.00031144	0.00000000	0.00062996	0.00024611	0.00000000
738	0.00080075	0.00028917	0.00000000	0.00058637	0.00022914	0.00000000
739	0.00074340	0.00026845	0.00000000	0.00054587	0.00021338	0.00000000
740	0.00069008	0.00024920	0.00000000	0.00050826	0.00019873	0.00000000
741	0.00064052	0.00023130	0.00000000	0.00047330	0.00018512	0.00000000
742	0.00059450	0.00021469	0.00000000	0.00044080	0.00017245	0.00000000
743	0.00055186	0.00019929	0.00000000	0.00041058	0.00016068	0.00000000
744	0.00051243	0.00018505	0.00000000	0.00038249	0.00014973	0.00000000
745	0.00047602	0.00017190	0.00000000	0.00035638	0.00013955	0.00000000
746	0.00044245	0.00015978	0.00000000	0.00033211	0.00013009	0.00000000
747	0.00041151	0.00014860	0.00000000	0.00030955	0.00012129	0.00000000
748	0.00038298	0.00013830	0.00000000	0.00028858	0.00011311	0.00000000
749	0.00035665	0.00012879	0.00000000	0.00026909	0.00010550	0.00000000
750	0.00033230	0.00012000	0.00000000	0.00025097	0.00009843	0.00000000
751	0.00030976	0.00011186	0.00000000	0.00023413	0.00009185	0.00000000
752	0.00028889	0.00010432	0.00000000	0.00021847	0.00008574	0.00000000
753	0.00026954	0.00009734	0.00000000	0.00020391	0.00008005	0.00000000
754	0.00025157	0.00009085	0.00000000	0.00019035	0.00007475	0.00000000
755	0.00023483	0.00008480	0.00000000	0.00017773	0.00006982	0.00000000
756	0.00021917	0.00007915	0.00000000	0.00016597	0.00006522	0.00000000
757	0.00020453	0.00007386	0.00000000	0.00015502	0.00006094	0.00000000
758	0.00019084	0.00006892	0.00000000	0.00014480	0.00005694	0.00000000
759	0.00017807	0.00006430	0.00000000	0.00013528	0.00005322	0.00000000
760	0.00016615	0.00006000	0.00000000	0.00012639	0.00004974	0.00000000
761	0.00015502	0.00005598	0.00000000	0.00011810	0.00004649	0.00000000
762	0.00014462	0.00005223	0.00000000	0.00011037	0.00004346	0.00000000
763	0.00013491	0.00004872	0.00000000	0.00010315	0.00004064	0.00000000
764	0.00012585	0.00004545	0.00000000	0.00009643	0.00003800	0.00000000
765	0.00011741	0.00004240	0.00000000	0.00009015	0.00003554	0.00000000
766	0.00010955	0.00003956	0.00000000	0.00008429	0.00003324	0.00000000
767	0.00010222	0.00003692	0.00000000	0.00007883	0.00003110	0.00000000
768	0.00009539	0.00003445	0.00000000	0.00007373	0.00002910	0.00000000
769	0.00008902	0.00003215	0.00000000	0.00006897	0.00002723	0.00000000
770	0.00008308	0.00003000	0.00000000	0.00006453	0.00002549	0.00000000
771	0.00007751	0.00002799	0.00000000	0.00006038	0.00002386	0.00000000
772	0.00007231	0.00002611	0.00000000	0.00005650	0.00002233	0.00000000
773	0.00006746	0.00002436	0.00000000	0.00005288	0.00002091	0.00000000
774	0.00006293	0.00002272	0.00000000	0.00004950	0.00001958	0.00000000
775	0.00005871	0.00002120	0.00000000	0.00004634	0.00001834	0.00000000
776	0.00005477	0.00001978	0.00000000	0.00004339	0.00001718	0.00000000
777	0.00005110	0.00001845	0.00000000	0.00004063	0.00001609	0.00000000
778	0.00004768	0.00001722	0.00000000	0.00003806	0.00001508	0.00000000
779	0.00004449	0.00001606	0.00000000	0.00003566	0.00001413	0.00000000
780	0.00004151	0.00001499	0.00000000	0.00003341	0.00001325	0.00000000
781	0.00003873	0.00001399	0.00000000	0.00003132	0.00001242	0.00000000
782	0.00003614	0.00001305	0.00000000	0.00002936	0.00001165	0.00000000
783	0.00003372	0.00001218	0.00000000	0.00002752	0.00001093	0.00000000
784	0.00003146	0.00001136	0.00000000	0.00002581	0.00001025	0.00000000
785	0.00002935	0.00001060	0.00000000	0.00002421	0.00000962	0.00000000
786	0.00002738	0.00000989	0.00000000	0.00002271	0.00000903	0.00000000
787	0.00002552	0.00000922	0.00000000	0.00002131	0.00000847	0.00000000
788	0.00002379	0.00000859	0.00000000	0.00001999	0.00000795	0.00000000
789	0.00002218	0.00000801	0.00000000	0.00001876	0.00000747	0.00000000
790	0.00002067	0.00000747	0.00000000	0.00001761	0.00000701	0.00000000
791	0.00001927	0.00000696	0.00000000	0.00001653	0.00000659	0.00000000
792	0.00001797	0.00000649	0.00000000	0.00001552	0.00000619	0.00000000
793	0.00001675	0.00000605	0.00000000	0.00001457	0.00000581	0.00000000
794	0.00001562	0.00000564	0.00000000	0.00001369	0.00000546	0.00000000
795	0.00001456	0.00000526	0.00000000	0.00001286	0.00000513	0.00000000
796	0.00001357	0.00000490	0.00000000	0.00001208	0.00000482	0.00000000
797	0.00001265	0.00000457	0.00000000	0.00001135	0.00000453	0.00000000
798	0.00001180	0.00000426	0.00000000	0.00001066	0.00000426	0.00000000
799	0.00001100	0.00000397	0.00000000	0.00001002	0.00000400	0.00000000
800	0.00001025	0.00000370	0.00000000	0.00000941	0.00000376	0.00000000
801	0.00000956	0.00000345	0.00000000	0.00000885	0.00000354	0.00000000
802	0.00000891	0.00000322	0.00000000	0.00000832	0.00000333	0.00000000
803	0.00000831	0.00000300	0.00000000	0.00000782	0.00000313	0.00000000
804	0.00000775	0.00000280	0.00000000	0.00000735	0.00000295	0.00000000
805	0.00000722	0.00000261	0.00000000	0.00000691	0.00000277	0.00000000
806	0.00000673	0.00000243	0.00000000	0.00000650	0.00000261	0.00000000
807	0.00000628	0.00000227	0.00000000	0.00000612	0.00000245	0.00000000
808	0.00000585	0.00000211	0.00000000	0.00000575	0.00000231	0.00000000
809	0.00000546	0.00000197	0.00000000	0.00000541	0.00000217	0.00000000
810	0.00000509	0.00000184	0.00000000	0.00000509	0.00000205	0.00000000
811	0.00000474	0.00000171	0.00000000	0.00000479	0.00000193	0.00000000
812	0.00000442	0.00000160	0.00000000	0.00000451	0.00000181	0.00000000
813	0.00000412	0.00000149	0.00000000	0.00000425	0.00000171	0.00000000
814	0.00000384	0.00000139	0.00000000	0.00000400	0.00000161	0.00000000
815	0.00000358	0.00000129	0.00000000	0.00000377	0.00000152	0.00000000
816	0.00000334	0.00000121	0.00000000	0.00000355	0.00000143	0.00000000
817	0.00000311	0.00000112	0.00000000	0.00000334	0.00000135	0.00000000
818	0.00000290	0.00000105	0.00000000	0.00000315	0.00000127	0.00000000
819	0.00000271	0.00000098	0.00000000	0.00000297	0.00000120	0.00000000
820	0.00000252	0.00000091	0.00000000	0.00000280	0.00000113	0.00000000
821	0.00000235	0.00000085	0.00000000	0.00000263	0.00000106	0.00000000
822	0.00000219	0.00000079	0.00000000	0.00000248	0.00000100	0.00000000
823	0.00000204	0.00000074	0.00000000	0.00000234	0.00000095	0.00000000
824	0.00000191	0.00000069	0.00000000	0.00000221	0.00000089	0.00000000
825	0.00000178	0.00000064	0.00000000	0.00000208	0.00000084	0.00000000
826	0.00000166	0.00000060	0.00000000	0.00000196	0.00000079	0.00000000
827	0.00000154	0.00000056	0.00000000	0.00000185	0.00000075	0.00000000
828	0.00000144	0.00000052	0.00000000	0.00000175	0.00000071	0.00000000
829	0.00000134	0.00000048	0.00000000	0.00000165	0.00000067	0.00000000
830	0.00000125	0.00000045	0.00000000	0.00000155	0.00000063	0.00000000
